date,code,score,turnover_score,lowvol_score,reversal_score,entry_price,exit_price,net_return
2024-12-26,600925,70.47439229484013,100.0,55.87863394054918,53.0562347188264,5.1686,5.1784,-0.0009039353016290187
2024-10-21,600900,70.41768074720846,100.0,58.79775907010674,49.461550242237024,26.8674,26.9059,-0.001367036631754502
2024-12-18,601006,70.34431945988942,100.0,60.41577360737381,47.32932899102864,6.6255,6.6255,-0.0028
2024-10-11,600900,70.31737795810493,100.0,58.31449718774594,49.691013141312844,28.0686,27.5881,-0.01991877329115094
2024-12-05,600406,70.0625222383245,100.0,44.681397471850545,64.74677707725604,23.9556,24.2772,0.010624835946501031
2024-12-23,601006,70.01646597207028,100.0,60.65548827994324,45.95681691363384,6.6255,6.5289,-0.017380031695721013
2024-12-05,600900,69.76606981464401,100.0,58.64566802634837,47.46695335140694,27.1941,26.9251,-0.01269185154132692
2024-12-23,600925,69.69673405908253,100.0,52.719521804235,54.149671425334255,5.1491,5.1686,0.0009870695849759866
2024-12-02,601006,69.35749683919967,100.0,58.798860190592464,45.92631924164102,6.5772,6.6448,0.007477929818159651
2024-12-05,601006,69.34348107903034,100.0,58.524723672307246,46.19942597907601,6.6448,6.6641,0.00010452684806169007
2024-12-18,600925,69.31042474975763,100.0,51.91736805348014,53.797819770131966,5.2663,5.1491,-0.025054713935780418
2024-12-13,600900,69.19086096406966,100.0,62.516878369311925,41.03317844936831,27.5977,28.2704,0.021575219674103238
2024-11-06,000513,69.08277516506136,100.0,48.54665315219776,56.97148853930717,36.7076,37.0187,0.005675084178753263
2024-11-01,600025,69.077965901393,100.0,41.63916414978319,65.01419482989628,9.6046,9.5164,-0.011983099764695951
2024-11-14,600941,68.96013850496558,99.51755,52.244504654557254,52.811397919568506,99.3317,99.3508,-0.0026077149590713862
2024-11-11,601988,68.87200587204858,100.0,45.66435805024733,59.6316018482067,4.5164,4.5446,0.003443911079620938
2024-12-18,600900,68.83323586573586,100.0,62.18845160631846,40.22425934508134,28.2704,28.4145,0.0022972041428491173
2024-12-10,601006,68.8163487358363,100.0,58.59548709280274,44.359760844517794,6.6641,6.6448,-0.0056961150042766934
